"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050821","GO:0050821","protein stabilization","64/2715","147/9821",2.27317893193415e-05,0.000384264768625964,0.000306328333401861,"Aak1/Rtn4/Bag3/Sugt1/Cct8/Flot2/Hcfc1/Flot1/Park7/Ctnnd1/Ank2/Cdc37/Tcp1/Cct7/Pfn1/Hsp90ab1/Cct5/Cct6a/Stxbp1/Rab21/Cct2/Hsp90aa1/Dvl3/Nckap1/Phb2/Usp9x/Atp1b1/Gapdh/Cct3/Flna/Dvl1/Plpp3/Gnaq/Rpl5/Atp1b2/Ptges3/Phb/Rpl23/Ppib/Apbb1/Atp1b3/Bag2/Calr/Cdc37l1/Chp1/Hip1/Hip1r/Ipo9/Mapk8ip3/Mt3/Ncor2/Pdcl3/Pex19/Pin1/Pten/Rab3gap1/Rps7/Sec16a/Stx12/Tsc1/Usp13/Usp19/Usp7/Wfs1",64
"GO:1990089","GO:1990089","response to nerve growth factor","19/2715","29/9821",2.3078972226744e-05,0.000387575395886501,0.000308967500491942,"Dync1li2/Dync1li1/Ehd1/Coro1a/Sh3gl2/Magi2/Rap1a/Acap2/Akt1/Arf6/Crk/Micall1/Nfkb1/Ntrk1/Ntrk3/Rapgef2/Stmn2/Usp8/Wasf1",19
"GO:1990090","GO:1990090","cellular response to nerve growth factor stimulus","19/2715","29/9821",2.3078972226744e-05,0.000387575395886501,0.000308967500491942,"Dync1li2/Dync1li1/Ehd1/Coro1a/Sh3gl2/Magi2/Rap1a/Acap2/Akt1/Arf6/Crk/Micall1/Nfkb1/Ntrk1/Ntrk3/Rapgef2/Stmn2/Usp8/Wasf1",19
"GO:0098660","GO:0098660","inorganic ion transmembrane transport","168/2715","464/9821",2.32991558897186e-05,0.000389994367539669,0.000310895857228134,"Fhl1/Ank3/Atp6v1a/Atp2b4/Ehd3/Ppp3ca/G6pdx/Kif5b/Slc9a1/Park7/Kcna2/Ank2/Trpv1/Bin1/Kcna1/Atp1a1/Coro1a/Oga/Camk2d/Ndufs7/Slc12a2/Ank1/Atp6v1b2/Calm1/Stim1/Atp2b1/Snta1/Kcnab2/Letm1/Atp6v1h/Slc6a17/Slc25a4/Slc12a6/Vamp2/Kcnj10/Atp2b2/Slc9a3r1/Kcnq2/Plcb1/Scn1a/Atp6v1e1/Slc25a11/Phb2/Steap3/Atp6v0d1/Cbarp/Kcnc1/Slc6a5/Slc8a1/Myo5a/Ppp3cb/Scn8a/Ryr2/Atp1b1/Ywhah/Atp6v1f/Cacng2/Snca/Wnk1/Slc25a3/Ywhae/Slc20a2/Flna/Glra1/Slc6a1/Vdac1/Mcu/Slc6a6/Atp1b2/Slc30a1/Hcn2/Kcnc3/Ndufa4/Glrb/Slc25a25/Atp6v0a1/Abcb7/Thy1/Abcb8/Gabra3/Slc6a9/Slc30a3/Abcc5/Afg3l2/Akt1/Ano3/Ano4/Aqp1/Arf1/Atp1a4/Atp1b3/Atp7a/Cabp1/Cacna1a/Cacna1b/Cacnb1/Cacnb3/Cacnb4/Cdk5/Chp1/Crbn/Dbi/Dysf/Fgf12/Fgf13/Fxyd7/Gabra1/Gabra2/Gabrb3/Glrx/Gnb5/Hcn1/Hcn3/Hecw1/Hspa2/Htt/Iscu/Itgb1/Kcna6/Kcnab1/Kcnb1/Kcnb2/Kcnd1/Kcnd3/Kcnj11/Kcnma1/Kcnt1/Lrrc8a/Maip1/Mrs2/Nedd4/Nedd4l/Nipsnap2/Nos1/Oxsr1/Pawr/Pde4d/Pik3c2a/Pla2g6/Ppp2ca/Ppp3cc/Ppp3r1/Prkce/Pten/Ptk2b/Rgs7/Scn4b/Scn9a/Sestd1/Slc17a7/Slc39a10/Slc4a8/Slc6a4/Slc6a7/Slc6a8/Slmap/Sri/Stac/Stac2/Stk39/Stom/Taco1/Trpv2/Ubash3b/Vmp1/Wnk2/Wnk3/Wwp2",168
"GO:0009896","GO:0009896","positive regulation of catabolic process","134/2715","359/9821",3.05573921644372e-05,0.000501650521366177,0.000399905952111511,"Rab3gap2/Bag3/Sec22b/Upf1/Gsk3b/Usp5/Nsf/Lrsam1/Git1/Snx1/Mapk3/Snx9/Gga3/Csde1/Smcr8/Paip1/Larp1/Lpcat1/Slc25a5/Bcap31/Map2k1/Rock2/Vcp/Pabpc1/Tardbp/Hsp90aa1/Slc25a4/Sirt2/Pip4k2a/Hnrnpu/Zyg11b/Msn/Snca/Svip/Vps35/Gpd1/Vdac1/Dvl1/Cd81/Hnrnpd/Syncrip/Dab2/Gnai3/Ezr/Abcd2/Agtpbp1/Akt1/Apc/Apc2/Atg16l1/Atg2a/Axin1/Bag2/Becn1/Bnip3/Casp3/Cblb/Ccdc22/Cers1/Clec16a/Cnot2/Cnot3/Cpt1a/Csnk1d/Csnk1e/Cul4b/Dab2ip/Ddb1/Ddrgk1/Depdc5/Dhx36/Dnajb2/Dtx3l/Faf1/Foxo3/Gclc/Gga1/Gigyf2/Grsf1/Gsk3a/Hspb8/Hspbp1/Htt/Ikbkg/Irs2/Itch/Map3k7/Mapk9/Mkrn2/Nedd4/Nprl3/Optn/Pafah1b2/Patl1/Pik3c2a/Pip4k2b/Pip4k2c/Pnpt1/Prkaa1/Prkaa2/Prkcd/Prkce/Pten/Ptk2b/Rab3gap1/Rbx1/Rc3h1/Rdx/Rida/Rnf14/Rptor/Samd4b/Scoc/Sh3bp4/Sh3glb1/Smurf1/Snf8/Snx4/Snx7/Stk11/Stub1/Tfeb/Tnrc6b/Trim67/Tsc1/Tsc2/Ube2v2/Usp13/Vps11/Vps28/Wdr24/Wdr45/Ythdf1/Zc3hav1",134
"GO:0002790","GO:0002790","peptide secretion","72/2715","172/9821",3.61817129187139e-05,0.000577329388067453,0.000460235659654669,"Pex5l/Ppp3ca/Pclo/Rab11fip5/Kif5b/Hcfc1/Gabbr1/Arhgef7/Madd/Park7/Anxa5/Trpv1/Oga/Itsn1/Ndufaf2/Rab11fip2/Cplx1/Syt7/C2cd2l/Stxbp5l/Rab11b/Cask/Tardbp/Vsnl1/Pfkm/Brsk2/Myo5a/Ppp3cb/Glul/Abat/Glud1/Slc16a1/Mcu/Pde4c/Hadh/Aacs/Acsl4/Aimp1/Aqp1/Cdk16/Cpt1a/Doc2b/Eipr1/Ensa/Glrx/Htt/Ica1/Irs2/Jagn1/Kcnb1/Kcnj11/Mpc2/Nlgn2/Nos1/Osbp/Pde1c/Pfkfb2/Pfkl/Pick1/Pla2g6/Prkce/Psmd9/Ptpn11/Raf1/Rapgef4/Rims2/Rptor/Smad2/Snx19/Sri/Stx1a/Ube2q1",72
"GO:0051348","GO:0051348","negative regulation of transferase activity","73/2715","175/9821",3.68380102234558e-05,0.000583089025713556,0.000464827129768981,"Mapt/Srcin1/Tigar/Coro1c/Gsk3b/Nf2/Park7/Prkar2b/Smcr8/Prkar2a/Dusp3/Nf1/Plec/Wars1/Hspb1/Gstp1/Pip4k2a/Uchl1/Hnrnpu/Prkca/Slc8a1/Cdkn1b/Ppia/Wnk1/Eif4a2/Dvl1/Gnaq/Rpl5/Thy1/Rpl23/Akt1/Apc/Bag2/Casp3/Cbl/Cblb/Cers1/Chordc1/Chp1/Csk/Dab2ip/Deptor/Dtx3l/Gsk3a/Ilk/Inppl1/Irs2/Mvp/Nup62/Pcp4/Pip4k2b/Pip4k2c/Pkn1/Ppm1e/Ppp2r5a/Prdx3/Prkag2/Prkar1a/Prkcd/Prpsap1/Pten/Rgs14/Rps7/Setd7/Sh3bp5l/Spred1/Src/Tsc2/Tsg101/Ubash3b/Vps25/Washc1/Zfyve28",73
"GO:0032870","GO:0032870","cellular response to hormone stimulus","122/2715","323/9821",3.72447351006526e-05,0.000584012899083094,0.000465563623490684,"Sorbs1/Nck1/Grk2/Hnrnpk/Gsk3b/Bcas3/Slc9a1/Strn3/Syap1/Park7/Anxa5/Pak1/Atp1a1/Ahcyl1/Nr3c1/Atp2b1/Rock2/Slc27a4/Rap1gds1/Cfl1/Vamp2/Baiap2l1/Prkcb/Pip4k2a/Plcb1/Phb2/Hnrnpu/Gnai2/Prkca/Myo5a/Ywhag/Camk2a/Ywhah/Uso1/Ctnnb1/Slc27a1/Rab10/Rab15/Ptges3/Phb/Lonp1/Dab2/Padi2/Mfn2/Mars1/Adrm1/Akap13/Akt1/Akt3/Apc/Appl2/Aqp1/Bbs4/Bcar1/Bcar3/C2cd5/Calcoco1/Calr/Casp9/Cav2/Cnot2/Cpeb2/Crk/Csk/Csnk2b/Ddrgk1/Eif4e/Fkbp4/Grb14/Gsk3a/Inppl1/Irs2/Jak1/Kit/Lancl2/Lbh/Leprotl1/Lpin1/Mt3/Ncoa1/Ncor2/Nedd4/Nfkb1/Nsmf/Ogt/Osbpl8/Pdk2/Pip4k2b/Pip4k2c/Prkaa1/Prkaa2/Prkcd/Prkce/Prkcq/Pten/Ptpn11/Ptpre/Rab8a/Rangap1/Rdx/Rela/Rhoa/Rnf14/Rps6kb1/Shc1/Snx5/Soga1/Sra1/Src/Stat3/Stat6/Tbc1d4/Trarg1/Trip4/Tsc2/Uba5/Ube3a/Ufm1/Uri1/Vps11/Vps18/Wbp2",122
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","42/2715","88/9821",4.45595105632718e-05,0.000679267300907971,0.000541498563517956,"Atp2b4/Grk2/Git1/Tmod2/Phf24/Dnm1/Kctd16/Syp/Ywhab/Rock2/Camk2b/Stmn1/Plcb1/Kctd8/Gnai2/Ppp1r9b/Camk2a/Dgkq/Snca/Abhd6/Zdhhc3/Phb/Arrb2/Bicd1/C3/Crtc3/Gsk3a/Itgb1/Necab2/Nos1/Pdcl/Pde10a/Pde4d/Prmt5/Rgs10/Rgs12/Rgs14/Rgs6/Rgs7/Ric8a/Tulp3/Usp20",42
"GO:2000058","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","55/2715","124/9821",4.48249754301799e-05,0.000681286421820122,0.000543108167089388,"Map1a/Gsk3b/Usp5/Araf/Park7/Usp14/Bcap31/Hsp90ab1/Vcp/Sirt2/Usp9x/Rad23b/Zyg11b/Svip/Dvl1/Rpl5/Dab2/Rpl23/Agtpbp1/Akt1/Axin1/Ccdc22/Clec16a/Csnk1d/Csnk1e/Csnk2a2/Ddrgk1/Dnajb2/Eif3h/Gclc/Glmn/Gsk3a/Hipk2/Hspbp1/Mapk9/Mkrn2/Mtm1/N4bp1/Ogt/Pdcl3/Pten/Ptk2b/Rbx1/Rnf14/Rps7/Sdcbp/Smurf1/Stub1/Trim67/Ube2k/Ube2v2/Ube3a/Ubxn1/Uchl5/Usp7",55
"GO:0010821","GO:0010821","regulation of mitochondrion organization","48/2715","105/9821",5.31525033449443e-05,0.000786841393447413,0.000627254519242589,"Cttn/Mapt/Dnm1l/Tigar/Gsk3b/Slc25a5/Ddhd1/Vat1/Rala/Slc25a4/Rap1gds1/Vps13c/Lmna/Vps35/Fis1/Ghitm/Vdac1/Mcu/Rhot1/Mfn2/Mtch2/Acaa2/Akt1/Arrb2/Bcl2l2/Bnip3/Casp1/Cers1/Clec16a/Cyrib/Ddhd2/Fam162a/Gclc/Golph3/Gsk3a/Hip1r/Htt/Huwe1/Mff/Pam16/Pdcd5/Pla2g6/Plscr3/Ralbp1/Rhot2/Sh3glb1/Spire1/Stat2",48
"GO:0006457","GO:0006457","protein folding","62/2715","145/9821",5.84228479046018e-05,0.0008598903073775,0.000685487680042197,"Cct8/Nudc/Ppid/Hspa4/Hspe1/Ahsa1/Cdc37/Hspa8/Hspa4l/Tcp1/Cct7/Hsph1/Trap1/Hsp90ab1/Cct5/Cct6a/Cct2/Hsp90aa1/St13/Hspb1/Aip/Pfdn6/Canx/Ppia/Erp44/Cct3/Pdia3/Ptges3/Ppib/Ahsa2/Arl2/Calr/Cdc37l1/Chordc1/Clgn/Dffa/Dnaja2/Dnajb1/Dnajb2/Dnajc7/Fkbp4/Fkbp5/Fkbp8/Hspa2/Nudcd2/Nudcd3/Pdcd5/Pdcl/Pdcl3/Pex19/Pfdn1/Pfdn2/Pfdn5/Ppil3/Sh3glb1/Stub1/Tbcc/Tbcd/Tbce/Tbcel/Unc45a/Vbp1",62
"GO:0007626","GO:0007626","locomotory behavior","75/2715","183/9821",5.89273056341936e-05,0.00086482996979467,0.000689425481993778,"Mapt/Strn/Oxr1/Ckap5/Git1/Snap25/Park7/Adam22/Cend1/Slc25a46/Abhd12/Dbn1/Gnao1/Tmod1/Sncg/Pafah1b1/Kcnj10/Atp2b2/Scn1a/Cntn1/Uchl1/Sod1/Myo5a/Ppp3cb/Scn8a/Tnr/Psap/Cnp/Sod2/Snca/Vps35/Abat/Glra1/Glrb/Zmpste24/Gad1/Abl2/Agtpbp1/Apba1/Arcn1/Arrb2/Asl/Astn1/Atp7a/Axin1/Cacna1a/Cacna1b/Cacnb4/Calb1/Chl1/Cntnap2/Crbn/Dab1/Ddhd2/Dlg4/Fgf12/Gigyf2/Gprc5b/Hipk2/Htt/Inpp5f/Kcnma1/Mapk10/Nlgn2/Prkce/Pten/Rcan1/Rcan2/Tbce/Tsc1/Uba6/Ube3a/Vps13a/Wdr47/Zdhhc8",75
"GO:0050803","GO:0050803","regulation of synapse structure or activity","85/2715","213/9821",6.17992810325677e-05,0.000901811730623396,0.000718906616060369,"Dbnl/Picalm/Afdn/Chmp2b/Dnm1l/Srcin1/Hnrnpk/Gsk3b/Dctn1/Rheb/Dnm3/Pdlim5/Snap91/Arhgap44/Hspa8/Eif4g1/Sipa1l1/Itsn1/Dbn1/Actr2/Magi2/Cask/Kif1a/Pafah1b1/Chmp4b/Vcp/Camk2b/Tubb5/Gripap1/Cfl1/Ywhaz/Prkca/Myh10/Gpm6a/Slc17a6/Ctnna2/Homer1/Snca/Vps35/Dag1/Adgrl1/Cdc42/Mfn2/Abi2/Actr3/Adgrb3/Arf4/Arf6/Baiap2/Camkv/Caprin1/Cdh2/Cdk5/Cntnap4/Cttnbp2/Dab2ip/Dhx36/Dlg5/Flrt3/Frmpd4/Il1rap/Mycbp2/Nectin1/Nedd4/Nlgn2/Ntrk1/Ntrk3/Pak3/Pick1/Ppfia2/Pten/Rapgef4/Rhoa/Rims3/Sema4d/Septin11/Six4/Slc17a7/Slitrk3/Slitrk5/Tanc1/Tanc2/Tsc2/Ube2v2/Ube3a",85
"GO:0001778","GO:0001778","plasma membrane repair","17/2715","26/9821",6.54582162520085e-05,0.000952491430803373,0.000759307478593125,"Myh9/Anxa2/Anxa6/Chmp2b/Chmp7/Syt7/Chmp4b/Rab3a/Myh10/Chmp1a/Chmp2a/Chmp5/Dysf/Fer1l5/S100a10/Vps4a/Vps4b",17
"GO:0007033","GO:0007033","vacuole organization","67/2715","160/9821",6.57345575846544e-05,0.000953802844047025,0.00076035291149806,"Rab3gap2/Bag3/Chmp2b/Sec22b/Pacs2/Lrsam1/Nsfl1c/Wipi2/Atg2b/Chmp7/Smcr8/Coro1a/Scfd1/Hspa8/Syt7/Arfip2/Chmp4b/Rab23/Chmp3/Pip4k2a/Lamtor1/Rab33b/Vps35/Map1lc3a/Rab1b/Rab14/Mfn2/Arf1/Atg16l1/Atg2a/Atg3/Becn1/Ccdc115/Chmp1a/Chmp2a/Chmp5/Clvs1/Fez1/Gabarapl2/Lyst/Mt3/Mtm1/Mtmr3/Pi4kb/Pik3c2a/Pik3c3/Pikfyve/Pip4k2b/Pip4k2c/Rab3gap1/Sh3glb1/Smurf1/Snapin/Snx4/Snx7/Stbd1/Stx12/Stx17/Tfeb/Ulk3/Vmp1/Vps11/Vps18/Vps33a/Vps4a/Wdr45/Wdr45b",67
"GO:0043647","GO:0043647","inositol phosphate metabolic process","23/2715","40/9821",6.80438324796225e-05,0.000984521214578041,0.000784840993721248,"Synj1/Impa1/Ocrl/Ppip5k1/Ip6k1/Plcb1/Snca/Bpnt1/Impa2/Inpp1/Inpp5b/Inpp5e/Inpp5j/Inppl1/Itpk1/Itpkc/Mtmr2/Mtmr7/Nudt3/Plcb3/Ppip5k2/Pten/Ptk2b",23
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","78/2715","193/9821",7.43316992223455e-05,0.00106646208240015,0.000850162645683261,"Sorbs1/Nck1/Grk2/Hnrnpk/Gsk3b/Slc9a1/Syap1/Anxa5/Pak1/Ahcyl1/Atp2b1/Rock2/Slc27a4/Rap1gds1/Cfl1/Vamp2/Baiap2l1/Prkcb/Pip4k2a/Plcb1/Gnai2/Prkca/Myo5a/Ywhag/Camk2a/Uso1/Ctnnb1/Slc27a1/Rab10/Rab15/Lonp1/Mfn2/Mars1/Adrm1/Akt1/Akt3/Apc/Appl2/Bcar1/Bcar3/C2cd5/Cav2/Cpeb2/Crk/Csk/Grb14/Gsk3a/Inppl1/Irs2/Jak1/Leprotl1/Lpin1/Ncoa1/Nfkb1/Ogt/Osbpl8/Pdk2/Pip4k2b/Pip4k2c/Prkaa1/Prkcd/Prkcq/Pten/Ptpn11/Ptpre/Rab8a/Rangap1/Rela/Rps6kb1/Shc1/Snx5/Soga1/Src/Stat3/Stat6/Tbc1d4/Trarg1/Tsc2",78
"GO:0042176","GO:0042176","regulation of protein catabolic process","97/2715","251/9821",8.45129821173695e-05,0.00119910109253509,0.000955899861884462,"Anxa2/Map1a/Sec22b/Gsk3b/Usp5/Nsf/Araf/Snx1/Park7/Snx3/Snx9/Gga3/Usp14/Lpcat1/Bcap31/Hsp90ab1/Vcp/Sf3b3/Hsp90aa1/Psmd2/Psmd14/Serpinb1a/Sirt2/Usp9x/Rad23b/Zyg11b/Msn/Snx12/Psmd3/Fmn2/Snca/Svip/Vps35/Flna/Dvl1/Cd81/Phb/Dab2/Ezr/Agap2/Akt1/Apc/Apc2/Axin1/Bag2/Cblb/Clec16a/Csnk1d/Csnk1e/Cul4b/Dab2ip/Ddb1/Ddrgk1/Dnajb2/Dysf/Eif3h/Faf1/Fbxl20/Gabarapl2/Gclc/Gga1/Glmn/Gsk3a/Hspbp1/Itch/Mapk9/Mkrn2/Mtm1/Mycbp2/N4bp1/Nedd4/Ogt/Ophn1/Pin1/Ppp2ca/Psmd1/Psme1/Psme3ip1/Rbx1/Rdx/Rela/Rnf14/Sdcbp/Snf8/Stub1/Ube2k/Ube2v2/Ubxn1/Uchl5/Usp13/Usp19/Usp25/Usp7/Usp8/Vps11/Vps28/Wdr91",97
"GO:0032411","GO:0032411","positive regulation of transporter activity","45/2715","99/9821",0.000106350152722798,0.00147223103309776,0.00117363369107179,"Ank3/Ehd3/Ppp3ca/Kif5b/Slc9a1/Park7/Ank2/Kcna1/Syngr3/Calm1/Stim1/Slc25a4/Cfl1/Plcb1/Kcnc1/Myo5a/Ppp3cb/Ryr2/Atp1b1/Cacng2/Wnk1/Atp1b2/Ndufa4/Atp1b3/Atp7a/Cacnb3/Cacnb4/Cdk5/Chp1/Glrx/Hcn1/Hspa2/Htt/Kcnj11/Nedd4l/Nipsnap2/Ppp3cc/Ppp3r1/Prkcd/Stac/Stac2/Stk39/Vmp1/Wnk2/Wnk3",45
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","41/2715","88/9821",0.00010826811274497,0.0014867272747446,0.00118518981046349,"Dnm1l/Gsk3b/Slc25a5/Slc25a4/Gclm/Ndufs1/Lmna/Camk2a/Vdac2/Sod2/Vps35/Aifm1/Fis1/Ghitm/Rhot1/Mfn2/Sfn/Mtch2/Acaa2/Akt1/Arrb2/Atg3/Atp7a/Bcl2l2/Bnip3/Casp1/Fam162a/Gclc/Gsk3a/Hip1r/Mapk9/Mff/Pam16/Pdcd5/Pla2g6/Plscr3/Rhot2/Rnf7/Sh3glb1/Them4/Timm50",41
"GO:0070536","GO:0070536","protein K63-linked deubiquitination","18/2715","29/9821",0.000108652995329891,0.00148802310716498,0.00118622282264185,"Cyld/Stambpl1/Vcp/Psmd14/Usp9x/Spata2/Abraxas2/Brcc3/Otud4/Otud7a/Shmt2/Stambp/Usp13/Usp20/Usp25/Usp7/Usp8/Yod1",18
"GO:0032465","GO:0032465","regulation of cytokinesis","27/2715","51/9821",0.000114617552525723,0.00155359595094381,0.00123849620701433,"Birc6/Git1/Calm1/Chmp3/Pkn2/Pkp4/Cdc42/Cit/Pdxp/Bbs4/Becn1/Ccp110/Cetn2/Cul3/Fsd1/Kif3b/Klhl9/Nup62/Pik3c3/Pik3r4/Pin1/Prkce/Rhoa/Sh3glb1/Spast/Vps4a/Zfyve19",27
"GO:0097352","GO:0097352","autophagosome maturation","23/2715","41/9821",0.000114654289234041,0.00155359595094381,0.00123849620701433,"Chmp2b/Snap29/Chmp7/Smcr8/Chmp4b/Vcp/Map1lc3a/Becn1/Chmp1a/Chmp2a/Chmp5/Clec16a/Epg5/Pik3c3/Pik3r4/Snapin/Snx14/Stx17/Tecpr1/Vmp1/Vps33a/Vps4a/Vps4b",23
"GO:0050807","GO:0050807","regulation of synapse organization","82/2715","208/9821",0.000134597992511534,0.0018142392569581,0.00144627593615579,"Dbnl/Picalm/Afdn/Chmp2b/Dnm1l/Srcin1/Hnrnpk/Gsk3b/Dctn1/Rheb/Dnm3/Pdlim5/Snap91/Arhgap44/Hspa8/Eif4g1/Sipa1l1/Itsn1/Dbn1/Actr2/Magi2/Cask/Kif1a/Pafah1b1/Chmp4b/Vcp/Camk2b/Tubb5/Gripap1/Cfl1/Ywhaz/Prkca/Myh10/Gpm6a/Ctnna2/Homer1/Snca/Vps35/Dag1/Adgrl1/Cdc42/Mfn2/Abi2/Actr3/Adgrb3/Arf4/Arf6/Baiap2/Camkv/Caprin1/Cdh2/Cdk5/Cntnap4/Cttnbp2/Dab2ip/Dhx36/Dlg5/Flrt3/Frmpd4/Il1rap/Mycbp2/Nectin1/Nedd4/Nlgn2/Ntrk1/Ntrk3/Pak3/Ppfia2/Pten/Rapgef4/Rhoa/Rims3/Sema4d/Septin11/Six4/Slitrk3/Slitrk5/Tanc1/Tanc2/Tsc2/Ube2v2/Ube3a",82
"GO:0046785","GO:0046785","microtubule polymerization","34/2715","70/9821",0.000150642513213382,0.00200935143926808,0.00160181553934953,"Mapt/Map1b/Clasp2/Prune1/Ckap5/Tppp3/Dctn1/Git1/Arhgef7/Pak1/Camsap2/Clasp1/Mapre3/Stmn1/Tppp/Cdkn1b/Camsap1/Snca/Tubb4a/Apc/Arl2/Camsap3/Clip1/Clip3/Csnk1d/Fgf13/Fkbp4/Inpp5j/Mapre1/Slain2/Stmn2/Tbcd/Togaram1/Tubgcp3",34
"GO:0034063","GO:0034063","stress granule assembly","16/2715","25/9821",0.000157330556259507,0.00209310937444467,0.00166858572175155,"Atxn2l/Csde1/Ubap2l/Ddx3x/Dync1h1/Prrc2c/Rps23/Atxn2/Bicd1/Ddx6/Eif2s1/G3bp1/G3bp2/Prkaa1/Prkaa2/Ythdf1",16
"GO:0042886","GO:0042886","amide transport","81/2715","206/9821",0.000163191370394889,0.00215429432773872,0.00171736116592994,"Pex5l/Ppp3ca/Pclo/Rab11fip5/Kif5b/Hcfc1/Gabbr1/Arhgef7/Madd/Park7/Anxa5/Trpv1/Oga/Itsn1/Ndufaf2/Rab11fip2/Cplx1/Syt7/C2cd2l/Stxbp5l/Vapa/Rab11b/Cask/Tardbp/Vsnl1/Slc9a3r1/Pfkm/Brsk2/Myo5a/Ppp3cb/Glul/Psap/Gltp/Slc27a1/Abat/Glud1/Abcg2/Slc16a1/Mcu/Pde4c/Hadh/Aacs/Abcb9/Abcc5/Acsl4/Aimp1/Aqp1/Cdk16/Cpt1a/Doc2b/Eipr1/Ensa/Glrx/Htt/Ica1/Irs2/Jagn1/Kcnb1/Kcnj11/Mgst1/Mpc2/Nlgn2/Nos1/Osbp/Pde1c/Pfkfb2/Pfkl/Pick1/Pla2g6/Prkce/Psmd9/Ptpn11/Raf1/Rapgef4/Rims2/Rptor/Smad2/Snx19/Sri/Stx1a/Ube2q1",81
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","76/2715","191/9821",0.000165278318786045,0.00217623534401574,0.00173485211357345,"Cttn/Dbnl/Mapt/Plaa/Rtn4/Map1b/Clasp2/Picalm/Afdn/Vcl/Hnrnpk/Gsk3b/Ist1/Dclk1/Dpysl2/Septin7/Pak1/Rufy3/Impact/Slc12a2/Dbn1/Sh3gl2/Syt2/Hsp90ab1/Pafah1b1/Rab21/Hsp90aa1/Rims1/Cfl1/Syt1/Usp9x/Twf2/Shtn1/Gdi1/Dip2b/Tnr/Lamb2/Ctnnb1/Omg/Dvl1/Bcan/Actr3/Bmpr2/Cadm1/Cdk5/Cpne1/Cpne6/Cyfip2/Fgf13/Flrt3/Fmn1/Golga4/Hdac6/Ilk/Itgb1/Itsn2/L1cam/Macf1/Mt3/Nedd4l/Ntrk3/Plxna4/Rims2/Sema4c/Sema4d/Sema4f/Sh3glb1/Six4/Smurf1/Stk11/Syt3/Tgfbr2/Trpv2/Ttl/Unc13a/Wasf1",76
"GO:0043001","GO:0043001","Golgi to plasma membrane protein transport","21/2715","37/9821",0.000181260500439992,0.00238055457244522,0.00189773139327052,"Sptbn1/Ank3/Phaf1/Nsf/Gga3/Vamp2/Acsl3/Arfrp1/Cnst/Csk/Gga1/Gga2/Golga4/Golph3/Gopc/Lyplal1/Macf1/Optn/Prepl/Sec16a/Vamp7",21
"GO:0007026","GO:0007026","negative regulation of microtubule depolymerization","18/2715","30/9821",0.000201659688638229,0.00259522845528896,0.00206886520028482,"Map1a/Map1b/Clasp2/Camsap2/Clasp1/Eml4/Camsap1/Apc/Apc2/Camsap3/Dysf/Fgf13/Hdac6/Katnb1/Specc1l/Stmn2/Ttbk2/Wdr47",18
"GO:0034329","GO:0034329","cell junction assembly","120/2715","328/9821",0.000207104702265155,0.00265862226817575,0.0021194015039877,"Cttn/Dmtn/Dbnl/Mapt/Sorbs1/Fermt2/Tln1/Pak2/Clasp2/Afdn/Epb41l3/Vcl/Pclo/Coro1c/Gsk3b/Bcas3/Dnm3/Numb/Flot1/Add2/Pdlim5/Pdcd6ip/Ctnnd1/Bcr/Cntnap1/Eif4g1/Sipa1l1/Slc25a46/Dusp3/Dst/Clasp1/Bsn/Magi2/Plec/Rock2/Cfl1/Ctnnd2/Coro2b/Wdr1/Prkca/Pkn2/Gpm6a/Nptn/Nfasc/Gap43/Ctnnb1/Pkp4/Snca/Vps35/Rap1a/Gpm6b/Dvl1/Fscn1/Adgrl1/Actn4/Cdc42/Rcc2/Thy1/Cd9/Cldn11/Jup/Abi2/Actr3/Adgrb3/Arf6/Cacna1a/Cadm1/Camsap3/Capza1/Cdh2/Cdk5/Cntnap2/Crkl/Dlg5/Efnb1/Efnb2/Fgf13/Flrt3/Fmn1/Gabra1/Gabra2/Gabrb3/Hopx/Il1rap/Itgb1/Lamc1/Limch1/Lims1/Macf1/Map4k4/Micall2/Mpdz/Mycbp2/Myo9a/Nectin1/Nedd4l/Nlgn2/Ntrk1/Ntrk3/Ophn1/Pard3/Peak1/Pten/Ptk2b/Ptpn11/Rapgef2/Rhoa/S100a10/Sdcbp/Sema4d/Six4/Slitrk3/Slitrk5/Slk/Src/Srgap2/Tbcd/Tsc1/Ube2v2/Vmp1",120
